"","SKU","Description","Date","Quantity","Expiration.Date","Days.To.Expiry","Status"
"83869",1063488,"ANMUM MATERNA PLAIN 24X375G (LEDA)",2017-01-16,142,2018-05-21,490,"Fresh"
"83881",1063491,"ANMUM CHOC 24X375G",2017-01-16,6,2018-05-22,491,"Fresh"
"83886",1063581,"ANMUM CHOCO 80X46G",2017-01-16,203,2018-01-26,375,"Fresh"
"83887",1063581,"ANMUM CHOCO 80X46G",2017-01-16,497.8625,2018-01-29,378,"Fresh"
"83892",1063582,"ANMUM PLAIN 80X37.5G LEDA",2017-01-16,307,2018-01-22,371,"Fresh"
"83893",1063582,"ANMUM PLAIN 80X37.5G LEDA",2017-01-16,317.175,2018-01-24,373,"Fresh"
"83898",1063645,"ANMUM MATERNA 24X375G",2017-01-16,9,2018-04-22,461,"Fresh"
"83899",1063647,"ANMUM MATERNA CHOCO 24X375G",2017-01-16,4,2017-06-13,148,"Fresh"
"83900",1063647,"ANMUM MATERNA CHOCO 24X375G",2017-01-16,21,2018-03-15,423,"Fresh"
"83905",1064002,"ANMUM VANILLA MANGO 24X180G",2017-01-16,275,2018-04-26,465,"Fresh"
"83911",1064003,"ANMUM VANILLA MANGO 24X375G",2017-01-16,169,2018-04-26,465,"Fresh"
"83915",1064023,"ANMUM VANILLA MANGO 80X37.5 G",2017-01-16,280.6,2018-01-26,375,"Fresh"
"83931",1064935,"ANCHOR FAMILY MILK CHOC 32X150G",2017-01-16,725,2018-04-10,449,"Fresh"
"83943",1064936,"ANCHOR FAMILY MILK CHOC 12X700G",2017-01-16,694.75,2018-06-12,512,"Fresh"
"83974",1064975,"ANLENE GOLD REFORM 12X600G",2017-01-16,104,2018-06-07,507,"Fresh"
"83975",1064975,"ANLENE GOLD REFORM 12X600G",2017-01-16,533,2018-06-19,519,"Fresh"
"83976",1064975,"ANLENE GOLD REFORM 12X600G",2017-01-16,1064,2018-06-20,520,"Fresh"
"83977",1064975,"ANLENE GOLD REFORM 12X600G",2017-01-16,666,2018-06-21,521,"Fresh"
"83978",1064975,"ANLENE GOLD REFORM 12X600G",2017-01-16,1324,2018-06-27,527,"Fresh"
"83979",1064975,"ANLENE GOLD REFORM 12X600G",2017-01-16,792,2018-07-04,534,"Fresh"
"84014",1064984,"ANLENE GOLD NANOCAL 24X390G",2017-01-16,712,2018-06-05,505,"Fresh"
"84015",1064984,"ANLENE GOLD NANOCAL 24X390G",2017-01-16,206,2018-06-06,506,"Fresh"
"84016",1064984,"ANLENE GOLD NANOCAL 24X390G",2017-01-16,1538,2018-06-29,529,"Fresh"
"84017",1064984,"ANLENE GOLD NANOCAL 24X390G",2017-01-16,818,2018-07-05,535,"Fresh"
"84018",1064984,"ANLENE GOLD NANOCAL 24X390G",2017-01-16,309,2018-07-06,536,"Fresh"
"84019",1064984,"ANLENE GOLD NANOCAL 24X390G",2017-01-16,944,2018-07-10,540,"Fresh"
"84036",1064986,"ANLENE GOLD CHOCOLATE 24X385G",2017-01-16,167,2018-05-09,478,"Fresh"
"84037",1064986,"ANLENE GOLD CHOCOLATE 24X385G",2017-01-16,783,2018-06-10,510,"Fresh"
"84046",1065037,"ANCHOR 6X2.5KG(PH) CAN",2017-01-16,497,2019-08-10,936,"Fresh"
"84047",1065037,"ANCHOR 6X2.5KG(PH) CAN",2017-01-16,33,2019-11-17,1035,"Fresh"
"84048",1065037,"ANCHOR 6X2.5KG(PH) CAN",2017-01-16,1067,2019-11-18,1036,"Fresh"
"84058",1065201,"ANMUM MATERNA PLAIN 12X800G",2017-01-16,266,2018-05-22,491,"Fresh"
"84069",1065202,"ANMUM MATERNA CHOCO 12X800G",2017-01-16,14,2018-05-12,481,"Fresh"
"84095",1065315,"ANLENE GOLD 12X990G SUP",2017-01-16,851,2018-06-19,519,"Fresh"
"84096",1065315,"ANLENE GOLD 12X990G SUP",2017-01-16,796,2018-06-28,528,"Fresh"
"84097",1065315,"ANLENE GOLD 12X990G SUP",2017-01-16,481.75,2018-07-04,534,"Fresh"
"84098",1065315,"ANLENE GOLD 12X990G SUP",2017-01-16,479,2018-07-06,536,"Fresh"
"84099",1065315,"ANLENE GOLD 12X990G SUP",2017-01-16,1159,2018-07-09,539,"Fresh"
"84151",1065316,"ANLENE GOLD 24X180G SUP",2017-01-16,267,2018-06-08,508,"Fresh"
"84152",1065316,"ANLENE GOLD 24X180G SUP",2017-01-16,3327,2018-06-21,521,"Fresh"
"84153",1065316,"ANLENE GOLD 24X180G SUP",2017-01-16,446,2018-06-28,528,"Fresh"
"84154",1065316,"ANLENE GOLD 24X180G SUP",2017-01-16,1094,2018-06-29,529,"Fresh"
"84155",1065316,"ANLENE GOLD 24X180G SUP",2017-01-16,664,2018-06-30,530,"Fresh"
"84156",1065316,"ANLENE GOLD 24X180G SUP",2017-01-16,1557,2018-07-03,533,"Fresh"
"84157",1065316,"ANLENE GOLD 24X180G SUP",2017-01-16,446.875,2018-07-04,534,"Fresh"
"84186",1065317,"ANLENE GOLD CHOC 12X980G SUP",2017-01-16,559,2018-06-09,509,"Fresh"
"84187",1065317,"ANLENE GOLD CHOC 12X980G SUP",2017-01-16,701,2018-06-30,530,"Fresh"
"84205",1065318,"ANLENE GOLD CHOC 24X175G SUP",2017-01-16,232,2018-05-09,478,"Fresh"
"84206",1065318,"ANLENE GOLD CHOC 24X175G SUP",2017-01-16,1288.54166666667,2018-06-09,509,"Fresh"
"84207",1065318,"ANLENE GOLD CHOC 24X175G SUP",2017-01-16,208,2018-06-29,529,"Fresh"
"84208",1065318,"ANLENE GOLD CHOC 24X175G SUP",2017-01-16,1254,2018-06-30,530,"Fresh"
"84214",10332315,"ANC FAMILY MILK 12X655G",2017-01-16,1,2017-04-20,94,"Fresh"
"84243",10333759,"ANC UHT FRESH 1L AT P70 SRP",2017-01-16,1117,2017-07-08,173,"Fresh"
"84280",10341116,"ANC FAMILY MILK 24X300G+35G",2017-01-16,24,2018-05-04,473,"Fresh"
"84281",10341116,"ANC FAMILY MILK 24X300G+35G",2017-01-16,1,2018-05-20,489,"Fresh"
"84283",10341116,"ANC FAMILY MILK 24X300G+35G",2017-01-16,235,2018-06-14,514,"Fresh"
"84290",10341311,"ANC FAMILY MILK 32X140G+10G",2017-01-16,1,2018-02-20,400,"Fresh"
"84291",10341311,"ANC FAMILY MILK 32X140G+10G",2017-01-16,648,2018-03-15,423,"Fresh"
"84308",10341429,"ANC FAMILY MILK 12X900G+100G",2017-01-16,234,2018-06-15,515,"Fresh"
"84323",10341430,"ANC FAMILY MILK 12X655G+45G",2017-01-16,1271,2018-06-13,513,"Fresh"
"84350",10343543,"ANL GOLD CHOC 24X300G",2017-01-16,366,2018-05-10,479,"Fresh"
"84351",10343543,"ANL GOLD CHOC 24X300G",2017-01-16,878,2018-06-09,509,"Fresh"
"84352",10343543,"ANL GOLD CHOC 24X300G",2017-01-16,129,2018-06-10,510,"Fresh"
"84353",10343543,"ANL GOLD CHOC 24X300G",2017-01-16,499,2018-06-29,529,"Fresh"
"84354",10343543,"ANL GOLD CHOC 24X300G",2017-01-16,633,2018-06-30,530,"Fresh"
"84380",10343544,"ANL GOLD PLAIN 24X300G",2017-01-16,1084,2018-06-01,501,"Fresh"
"84381",10343544,"ANL GOLD PLAIN 24X300G",2017-01-16,799,2018-06-02,502,"Fresh"
"84382",10343544,"ANL GOLD PLAIN 24X300G",2017-01-16,1063,2018-06-03,503,"Fresh"
"84383",10343544,"ANL GOLD PLAIN 24X300G",2017-01-16,532.708333333333,2018-07-05,535,"Fresh"
"84394",10351199,"ANM CHOC 4X3 800G SUYSING",2017-01-16,6,2018-01-16,365,"Fresh"
"84395",10351199,"ANM CHOC 4X3 800G SUYSING",2017-01-16,2,2018-03-14,422,"Fresh"
"84400",10351200,"ANM PLAIN 4X3 800G SUYSING",2017-01-16,2,2017-09-09,236,"Fresh"
"84401",10351200,"ANM PLAIN 4X3 800G SUYSING",2017-01-16,4,2018-01-17,366,"Fresh"
"84402",10351200,"ANM PLAIN 4X3 800G SUYSING",2017-01-16,2,2018-02-28,408,"Fresh"
"84407",10354033,"ANM PLAIN 6X4X180G SUYSING",2017-01-16,10,2018-04-24,463,"Fresh"
"84412",10354037,"ANM CHOC 6X4X180G SUYSING",2017-01-16,9,2018-02-24,404,"Fresh"
"84413",10354037,"ANM CHOC 6X4X180G SUYSING",2017-01-16,2,2018-04-26,465,"Fresh"
"84434",10367045,"ANL GOLD PLAIN 72X30G",2017-01-16,1,2017-12-03,321,"Fresh"
"84436",10367045,"ANL GOLD PLAIN 72X30G",2017-01-16,1,2017-12-05,323,"Fresh"
"84438",10367045,"ANL GOLD PLAIN 72X30G",2017-01-16,72,2017-12-07,325,"Fresh"
"84439",10367045,"ANL GOLD PLAIN 72X30G",2017-01-16,731,2017-12-19,337,"Fresh"
"84440",10367045,"ANL GOLD PLAIN 72X30G",2017-01-16,854,2017-12-20,338,"Fresh"
"84441",10367045,"ANL GOLD PLAIN 72X30G",2017-01-16,431,2017-12-21,339,"Fresh"
"84442",10367045,"ANL GOLD PLAIN 72X30G",2017-01-16,826,2018-01-03,352,"Fresh"
"84443",10367045,"ANL GOLD PLAIN 72X30G",2017-01-16,839,2018-01-04,353,"Fresh"
"84444",10367045,"ANL GOLD PLAIN 72X30G",2017-01-16,1695,2018-01-05,354,"Fresh"
"84445",10367045,"ANL GOLD PLAIN 72X30G",2017-01-16,415,2018-01-06,355,"Fresh"
"84446",10367045,"ANL GOLD PLAIN 72X30G",2017-01-16,846,2018-01-09,358,"Fresh"
"84447",10367045,"ANL GOLD PLAIN 72X30G",2017-01-16,72,2018-01-10,359,"Fresh"
"84459",10369150,"ANL CONC VAN 3X4X110ML",2017-01-16,222,2017-06-08,143,"Fresh"
"84461",10369151,"ANL CONC CHOC 3X4X110ML",2017-01-16,138,2017-05-01,105,"Fresh"
"84465",10369533,"ANMUM CONCENTRATE VANILLA 125MLX48",2017-01-16,1922,2017-08-16,212,"Fresh"
"84467",10370991,"ANMUM CHOCO 180GX24",2017-01-16,1431,2018-06-17,517,"Fresh"
"84468",10370991,"ANMUM CHOCO 180GX24",2017-01-16,419,2018-06-18,518,"Fresh"
"84471",10370992,"ANMUM CHOCO 375GX24",2017-01-16,1008,2018-06-17,517,"Fresh"
"84472",10370992,"ANMUM CHOCO 375GX24",2017-01-16,309,2018-06-18,518,"Fresh"
"84478",10370998,"ANMUM PLAIN 800GX12",2017-01-16,683,2018-06-16,516,"Fresh"
"84485",10370999,"ANMUM PLAIN 180GX24",2017-01-16,1549,2018-06-16,516,"Fresh"
"84491",10371000,"ANMUM PLAIN 375GX24",2017-01-16,524,2018-06-16,516,"Fresh"
"84492",10371000,"ANMUM PLAIN 375GX24",2017-01-16,635,2018-06-17,517,"Fresh"
"84497",10371218,"ANMUM MOCHA LATTE 24X375G",2017-01-16,618.083333333333,2018-06-27,527,"Fresh"
"84504",10371219,"ANMUM CHOCO 800GX12",2017-01-16,960,2018-06-18,518,"Fresh"
"84510",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-16,13,2017-11-26,314,"Fresh"
"84511",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-16,844,2017-11-27,315,"Fresh"
"84512",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-16,975,2017-12-02,320,"Fresh"
"84513",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-16,431,2017-12-03,321,"Fresh"
"84514",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-16,429,2017-12-04,322,"Fresh"
"84515",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-16,843,2017-12-05,323,"Fresh"
"84516",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-16,842,2017-12-06,324,"Fresh"
"84517",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-16,436,2017-12-07,325,"Fresh"
"84518",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-16,101,2017-12-19,337,"Fresh"
"84541",10373910,"ANC FAMILY MILK PLN 24X300G+35G ""NEW DESIGN""",2017-01-16,653.625,2018-06-14,514,"Fresh"
"84549",10373912,"ANC FAMILY MILK PLN 12X655G+45G ""NEW DESIGN""",2017-01-16,222.416666666667,2018-06-13,513,"Fresh"
"84564",10373916,"ANC FAMILY MILK CHOC 12X700G ""NEW DESIGN""",2017-01-16,544,2018-06-12,512,"Fresh"
"84593",112991,"ANCHOR UHT LITE 12X1L NEW",2017-01-18,3395,2017-06-20,153,"Fresh"
"84594",112991,"ANCHOR UHT LITE 12X1L NEW",2017-01-18,4672,2017-07-08,171,"Fresh"
"84627",114511,"UHT MLK ANC FBNZ 12x1LTR (NEW)",2017-01-18,0.333333333333333,2017-07-08,171,"Fresh"
"84628",114511,"UHT MLK ANC FBNZ 12x1LTR (NEW)",2017-01-18,91,2017-07-23,186,"Fresh"
"84629",114511,"UHT MLK ANC FBNZ 12x1LTR (NEW)",2017-01-18,280,2017-07-26,189,"Fresh"
"84630",114511,"UHT MLK ANC FBNZ 12x1LTR (NEW)",2017-01-18,3405,2017-08-15,209,"Fresh"
"84631",114511,"UHT MLK ANC FBNZ 12x1LTR (NEW)",2017-01-18,3221,2017-08-16,210,"Fresh"
"84632",114511,"UHT MLK ANC FBNZ 12x1LTR (NEW)",2017-01-18,1689,2017-08-20,214,"Fresh"
"84653",1053009,"Anchor FCMP 24x150g",2017-01-18,128,2018-02-14,392,"Fresh"
"84661",1053010,"ANCHOR FCMP 24 X 350G",2017-01-18,0.666666666666667,2017-12-28,344,"Fresh"
"84662",1053010,"ANCHOR FCMP 24 X 350G",2017-01-18,113,2018-02-14,392,"Fresh"
"84663",1053010,"ANCHOR FCMP 24 X 350G",2017-01-18,160.333333333333,2018-03-16,422,"Fresh"
"84674",1053011,"ANCHOR FCMP 12 X700G",2017-01-18,1,2018-03-14,420,"Fresh"
"84675",1053011,"ANCHOR FCMP 12 X700G",2017-01-18,473,2018-03-15,421,"Fresh"
"84681",1057371,"ANCHOR FCMP 6X1.8kg (Phillipines)",2017-01-18,13,2019-07-25,918,"Fresh"
"84682",1057371,"ANCHOR FCMP 6X1.8kg (Phillipines)",2017-01-18,1840,2019-08-18,942,"Fresh"
"84687",1062473,"ANLENE CONCENTRAT VNL-PH 110ML",2017-01-18,949,2017-07-15,178,"Fresh"
"84688",1062473,"ANLENE CONCENTRAT VNL-PH 110ML",2017-01-18,3077,2017-08-03,197,"Fresh"
"84696",1062474,"ANLENE CONCENTRATCHOC-PH 110ML",2017-01-18,1674,2017-07-16,179,"Fresh"
"84709",1063485,"ANMUM MATERNA PLAIN 24X180G (LEDA)",2017-01-18,327,2018-05-22,489,"Fresh"
"84721",1063486,"ANMUM MAT CHOC 24x180G LEDA",2017-01-18,13,2018-05-22,489,"Fresh"
"84732",1063488,"ANMUM MATERNA PLAIN 24X375G (LEDA)",2017-01-18,79,2018-05-21,488,"Fresh"
"84744",1063491,"ANMUM CHOC 24X375G",2017-01-18,2,2018-05-22,489,"Fresh"
"84749",1063581,"ANMUM CHOCO 80X46G",2017-01-18,203,2018-01-26,373,"Fresh"
"84750",1063581,"ANMUM CHOCO 80X46G",2017-01-18,497.8625,2018-01-29,376,"Fresh"
"84755",1063582,"ANMUM PLAIN 80X37.5G LEDA",2017-01-18,307,2018-01-22,369,"Fresh"
"84756",1063582,"ANMUM PLAIN 80X37.5G LEDA",2017-01-18,317.175,2018-01-24,371,"Fresh"
"84761",1063645,"ANMUM MATERNA 24X375G",2017-01-18,9,2018-04-22,459,"Fresh"
"84762",1063647,"ANMUM MATERNA CHOCO 24X375G",2017-01-18,4,2017-06-13,146,"Fresh"
"84763",1063647,"ANMUM MATERNA CHOCO 24X375G",2017-01-18,21,2018-03-15,421,"Fresh"
"84768",1064002,"ANMUM VANILLA MANGO 24X180G",2017-01-18,255,2018-04-26,463,"Fresh"
"84774",1064003,"ANMUM VANILLA MANGO 24X375G",2017-01-18,150,2018-04-26,463,"Fresh"
"84778",1064023,"ANMUM VANILLA MANGO 80X37.5 G",2017-01-18,280.6,2018-01-26,373,"Fresh"
"84794",1064935,"ANCHOR FAMILY MILK CHOC 32X150G",2017-01-18,689,2018-04-10,447,"Fresh"
"84806",1064936,"ANCHOR FAMILY MILK CHOC 12X700G",2017-01-18,552.75,2018-06-12,510,"Fresh"
"84839",1064975,"ANLENE GOLD REFORM 12X600G",2017-01-18,954,2018-06-20,518,"Fresh"
"84840",1064975,"ANLENE GOLD REFORM 12X600G",2017-01-18,666,2018-06-21,519,"Fresh"
"84841",1064975,"ANLENE GOLD REFORM 12X600G",2017-01-18,1324,2018-06-27,525,"Fresh"
"84842",1064975,"ANLENE GOLD REFORM 12X600G",2017-01-18,792,2018-07-04,532,"Fresh"
"84877",1064984,"ANLENE GOLD NANOCAL 24X390G",2017-01-18,481,2018-06-05,503,"Fresh"
"84878",1064984,"ANLENE GOLD NANOCAL 24X390G",2017-01-18,206,2018-06-06,504,"Fresh"
"84879",1064984,"ANLENE GOLD NANOCAL 24X390G",2017-01-18,1538,2018-06-29,527,"Fresh"
"84880",1064984,"ANLENE GOLD NANOCAL 24X390G",2017-01-18,818,2018-07-05,533,"Fresh"
"84881",1064984,"ANLENE GOLD NANOCAL 24X390G",2017-01-18,309,2018-07-06,534,"Fresh"
"84882",1064984,"ANLENE GOLD NANOCAL 24X390G",2017-01-18,2050,2018-07-10,538,"Fresh"
"84899",1064986,"ANLENE GOLD CHOCOLATE 24X385G",2017-01-18,75,2018-05-09,476,"Fresh"
"84900",1064986,"ANLENE GOLD CHOCOLATE 24X385G",2017-01-18,783,2018-06-10,508,"Fresh"
"84909",1065037,"ANCHOR 6X2.5KG(PH) CAN",2017-01-18,461,2019-08-10,934,"Fresh"
"84910",1065037,"ANCHOR 6X2.5KG(PH) CAN",2017-01-18,33,2019-11-17,1033,"Fresh"
"84911",1065037,"ANCHOR 6X2.5KG(PH) CAN",2017-01-18,1067,2019-11-18,1034,"Fresh"
"84921",1065201,"ANMUM MATERNA PLAIN 12X800G",2017-01-18,188,2018-05-22,489,"Fresh"
"84932",1065202,"ANMUM MATERNA CHOCO 12X800G",2017-01-18,3,2018-05-12,479,"Fresh"
"84958",1065315,"ANLENE GOLD 12X990G SUP",2017-01-18,438,2018-06-19,517,"Fresh"
"84959",1065315,"ANLENE GOLD 12X990G SUP",2017-01-18,796,2018-06-28,526,"Fresh"
"84960",1065315,"ANLENE GOLD 12X990G SUP",2017-01-18,481.75,2018-07-04,532,"Fresh"
"84961",1065315,"ANLENE GOLD 12X990G SUP",2017-01-18,479,2018-07-06,534,"Fresh"
"84962",1065315,"ANLENE GOLD 12X990G SUP",2017-01-18,1287,2018-07-09,537,"Fresh"
"85014",1065316,"ANLENE GOLD 24X180G SUP",2017-01-18,1,2018-06-08,506,"Fresh"
"85015",1065316,"ANLENE GOLD 24X180G SUP",2017-01-18,2895,2018-06-21,519,"Fresh"
"85016",1065316,"ANLENE GOLD 24X180G SUP",2017-01-18,446,2018-06-28,526,"Fresh"
"85017",1065316,"ANLENE GOLD 24X180G SUP",2017-01-18,1094,2018-06-29,527,"Fresh"
"85018",1065316,"ANLENE GOLD 24X180G SUP",2017-01-18,664,2018-06-30,528,"Fresh"
"85019",1065316,"ANLENE GOLD 24X180G SUP",2017-01-18,1557,2018-07-03,531,"Fresh"
"85020",1065316,"ANLENE GOLD 24X180G SUP",2017-01-18,446.875,2018-07-04,532,"Fresh"
"85021",1065316,"ANLENE GOLD 24X180G SUP",2017-01-18,879,2018-07-11,539,"Fresh"
"85022",1065316,"ANLENE GOLD 24X180G SUP",2017-01-18,1334.70833333333,2018-07-12,540,"Fresh"
"85049",1065317,"ANLENE GOLD CHOC 12X980G SUP",2017-01-18,389,2018-06-09,507,"Fresh"
"85050",1065317,"ANLENE GOLD CHOC 12X980G SUP",2017-01-18,701,2018-06-30,528,"Fresh"
"85069",1065318,"ANLENE GOLD CHOC 24X175G SUP",2017-01-18,1278.54166666667,2018-06-09,507,"Fresh"
"85070",1065318,"ANLENE GOLD CHOC 24X175G SUP",2017-01-18,208,2018-06-29,527,"Fresh"
"85071",1065318,"ANLENE GOLD CHOC 24X175G SUP",2017-01-18,1254,2018-06-30,528,"Fresh"
"85077",10332315,"ANC FAMILY MILK 12X655G",2017-01-18,1,2017-04-20,92,"Fresh"
"85106",10333759,"ANC UHT FRESH 1L AT P70 SRP",2017-01-18,169,2017-07-08,171,"Fresh"
"85107",10333759,"ANC UHT FRESH 1L AT P70 SRP",2017-01-18,129,2017-07-23,186,"Fresh"
"85108",10333759,"ANC UHT FRESH 1L AT P70 SRP",2017-01-18,869,2017-07-26,189,"Fresh"
"85143",10341116,"ANC FAMILY MILK 24X300G+35G",2017-01-18,24,2018-05-04,471,"Fresh"
"85144",10341116,"ANC FAMILY MILK 24X300G+35G",2017-01-18,1,2018-05-20,487,"Fresh"
"85146",10341116,"ANC FAMILY MILK 24X300G+35G",2017-01-18,93,2018-06-14,512,"Fresh"
"85153",10341311,"ANC FAMILY MILK 32X140G+10G",2017-01-18,1,2018-02-20,398,"Fresh"
"85154",10341311,"ANC FAMILY MILK 32X140G+10G",2017-01-18,577,2018-03-15,421,"Fresh"
"85171",10341429,"ANC FAMILY MILK 12X900G+100G",2017-01-18,176,2018-06-15,513,"Fresh"
"85186",10341430,"ANC FAMILY MILK 12X655G+45G",2017-01-18,1059,2018-06-13,511,"Fresh"
"85214",10343543,"ANL GOLD CHOC 24X300G",2017-01-18,844,2018-06-09,507,"Fresh"
"85215",10343543,"ANL GOLD CHOC 24X300G",2017-01-18,129,2018-06-10,508,"Fresh"
"85216",10343543,"ANL GOLD CHOC 24X300G",2017-01-18,499,2018-06-29,527,"Fresh"
"85217",10343543,"ANL GOLD CHOC 24X300G",2017-01-18,633,2018-06-30,528,"Fresh"
"85243",10343544,"ANL GOLD PLAIN 24X300G",2017-01-18,404,2018-06-01,499,"Fresh"
"85244",10343544,"ANL GOLD PLAIN 24X300G",2017-01-18,799,2018-06-02,500,"Fresh"
"85245",10343544,"ANL GOLD PLAIN 24X300G",2017-01-18,1063,2018-06-03,501,"Fresh"
"85246",10343544,"ANL GOLD PLAIN 24X300G",2017-01-18,532.708333333333,2018-07-05,533,"Fresh"
"85247",10343544,"ANL GOLD PLAIN 24X300G",2017-01-18,1198,2018-07-11,539,"Fresh"
"85257",10351199,"ANM CHOC 4X3 800G SUYSING",2017-01-18,6,2018-01-16,363,"Fresh"
"85258",10351199,"ANM CHOC 4X3 800G SUYSING",2017-01-18,2,2018-03-14,420,"Fresh"
"85263",10351200,"ANM PLAIN 4X3 800G SUYSING",2017-01-18,2,2017-09-09,234,"Fresh"
"85264",10351200,"ANM PLAIN 4X3 800G SUYSING",2017-01-18,4,2018-01-17,364,"Fresh"
"85265",10351200,"ANM PLAIN 4X3 800G SUYSING",2017-01-18,2,2018-02-28,406,"Fresh"
"85270",10354033,"ANM PLAIN 6X4X180G SUYSING",2017-01-18,10,2018-04-24,461,"Fresh"
"85275",10354037,"ANM CHOC 6X4X180G SUYSING",2017-01-18,9,2018-02-24,402,"Fresh"
"85276",10354037,"ANM CHOC 6X4X180G SUYSING",2017-01-18,2,2018-04-26,463,"Fresh"
"85297",10367045,"ANL GOLD PLAIN 72X30G",2017-01-18,1,2017-12-03,319,"Fresh"
"85299",10367045,"ANL GOLD PLAIN 72X30G",2017-01-18,1,2017-12-05,321,"Fresh"
"85303",10367045,"ANL GOLD PLAIN 72X30G",2017-01-18,93,2017-12-20,336,"Fresh"
"85304",10367045,"ANL GOLD PLAIN 72X30G",2017-01-18,2,2017-12-21,337,"Fresh"
"85306",10367045,"ANL GOLD PLAIN 72X30G",2017-01-18,288,2018-01-04,351,"Fresh"
"85307",10367045,"ANL GOLD PLAIN 72X30G",2017-01-18,1695,2018-01-05,352,"Fresh"
"85308",10367045,"ANL GOLD PLAIN 72X30G",2017-01-18,415,2018-01-06,353,"Fresh"
"85309",10367045,"ANL GOLD PLAIN 72X30G",2017-01-18,846,2018-01-09,356,"Fresh"
"85310",10367045,"ANL GOLD PLAIN 72X30G",2017-01-18,425,2018-01-10,357,"Fresh"
"85311",10367045,"ANL GOLD PLAIN 72X30G",2017-01-18,842,2018-01-11,358,"Fresh"
"85322",10369150,"ANL CONC VAN 3X4X110ML",2017-01-18,222,2017-06-08,141,"Fresh"
"85324",10369151,"ANL CONC CHOC 3X4X110ML",2017-01-18,138,2017-05-01,103,"Fresh"
"85328",10369533,"ANMUM CONCENTRATE VANILLA 125MLX48",2017-01-18,1680,2017-08-16,210,"Fresh"
"85330",10370991,"ANMUM CHOCO 180GX24",2017-01-18,1358,2018-06-17,515,"Fresh"
"85331",10370991,"ANMUM CHOCO 180GX24",2017-01-18,419,2018-06-18,516,"Fresh"
"85334",10370992,"ANMUM CHOCO 375GX24",2017-01-18,897,2018-06-17,515,"Fresh"
"85335",10370992,"ANMUM CHOCO 375GX24",2017-01-18,309,2018-06-18,516,"Fresh"
"85341",10370998,"ANMUM PLAIN 800GX12",2017-01-18,683,2018-06-16,514,"Fresh"
"85348",10370999,"ANMUM PLAIN 180GX24",2017-01-18,1549,2018-06-16,514,"Fresh"
"85354",10371000,"ANMUM PLAIN 375GX24",2017-01-18,477,2018-06-16,514,"Fresh"
"85355",10371000,"ANMUM PLAIN 375GX24",2017-01-18,635,2018-06-17,515,"Fresh"
"85360",10371218,"ANMUM MOCHA LATTE 24X375G",2017-01-18,465.083333333333,2018-06-27,525,"Fresh"
"85367",10371219,"ANMUM CHOCO 800GX12",2017-01-18,893,2018-06-18,516,"Fresh"
"85373",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-18,13,2017-11-26,312,"Fresh"
"85374",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-18,844,2017-11-27,313,"Fresh"
"85375",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-18,975,2017-12-02,318,"Fresh"
"85376",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-18,431,2017-12-03,319,"Fresh"
"85377",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-18,429,2017-12-04,320,"Fresh"
"85378",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-18,843,2017-12-05,321,"Fresh"
"85379",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-18,843,2017-12-06,322,"Fresh"
"85380",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-18,436,2017-12-07,323,"Fresh"
"85381",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-18,832,2017-12-19,335,"Fresh"
"85382",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-18,854,2017-12-20,336,"Fresh"
"85383",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-18,429,2017-12-21,337,"Fresh"
"85384",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-18,651,2018-01-03,350,"Fresh"
"85385",10371661,"ANL GOLD MP PLAIN 12X6X30G",2017-01-18,55,2018-01-04,351,"Fresh"
"85404",10373910,"ANC FAMILY MILK PLN 24X300G+35G ""NEW DESIGN""",2017-01-18,653.625,2018-06-14,512,"Fresh"
"85412",10373912,"ANC FAMILY MILK PLN 12X655G+45G ""NEW DESIGN""",2017-01-18,222.416666666667,2018-06-13,511,"Fresh"
"85419",10373913,"ANC FAMILY MILK PLN 12X900G+100G ""NEW DESIGN""",2017-01-18,371.333333333333,2017-06-15,148,"Fresh"
"85427",10373916,"ANC FAMILY MILK CHOC 12X700G ""NEW DESIGN""",2017-01-18,544,2018-06-12,510,"Fresh"
"85456",112991,"ANCHOR UHT LITE 12X1L NEW",2017-01-20,3196,2017-06-20,151,"Fresh"
